               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 156,            0.041521,            0.051859,           0.0052313,             0.71267,             0.40228,             0.46807,             0.27793,            0.048801,              0.0867,            0.012917,            0.004885,            0.004885,            0.004885
                 157,            0.041803,            0.051939,           0.0053447,             0.66109,             0.42899,             0.47156,             0.27971,            0.048744,            0.085354,            0.012893,            0.004852,            0.004852,            0.004852
                 158,            0.041619,            0.051212,           0.0052338,             0.70707,              0.4158,             0.47221,             0.27853,            0.048763,            0.085732,            0.012971,            0.004819,            0.004819,            0.004819
                 159,            0.041412,            0.051511,           0.0052165,             0.73155,             0.40285,             0.46565,             0.27438,            0.048928,            0.087086,            0.013225,            0.004786,            0.004786,            0.004786
                 160,            0.041415,            0.051731,           0.0051979,              0.7144,             0.41747,             0.47108,             0.27575,            0.048813,            0.085976,            0.012963,            0.004753,            0.004753,            0.004753
                 161,            0.041476,            0.051383,           0.0051708,             0.70588,             0.41462,             0.47381,             0.27902,            0.048801,             0.08655,            0.012916,             0.00472,             0.00472,             0.00472
                 162,            0.041183,            0.051842,           0.0050875,             0.71221,             0.41006,             0.47214,             0.27906,            0.048728,            0.086002,            0.012749,            0.004687,            0.004687,            0.004687
                 163,            0.041355,             0.05216,           0.0051509,             0.69022,             0.42262,             0.47295,             0.27968,            0.048662,             0.08559,            0.012807,            0.004654,            0.004654,            0.004654
                 164,            0.041525,             0.05227,           0.0051583,             0.71896,             0.40355,             0.47495,             0.28007,            0.048665,            0.085432,            0.012908,            0.004621,            0.004621,            0.004621
                 165,            0.041359,            0.051486,             0.00523,             0.69544,             0.40607,             0.46787,             0.27319,            0.048681,            0.085745,            0.013014,            0.004588,            0.004588,            0.004588
                 166,            0.041525,            0.052192,           0.0051512,             0.72237,              0.3945,             0.46316,             0.27112,            0.048712,            0.085585,            0.013294,            0.004555,            0.004555,            0.004555
                 167,            0.041352,            0.051069,           0.0052041,             0.74493,             0.39987,             0.47102,             0.27571,             0.04867,             0.08577,            0.012955,            0.004522,            0.004522,            0.004522
                 168,            0.041366,            0.051247,           0.0052413,             0.71974,             0.40271,             0.46686,             0.27328,            0.048713,            0.085573,            0.013421,            0.004489,            0.004489,            0.004489
                 169,            0.041055,             0.05102,           0.0050876,             0.69208,             0.40971,             0.46502,             0.27476,            0.048727,            0.086182,            0.013521,            0.004456,            0.004456,            0.004456
                 170,            0.041476,            0.052351,           0.0052262,             0.70424,             0.41333,             0.46441,              0.2751,            0.048745,            0.085798,            0.013337,            0.004423,            0.004423,            0.004423
                 171,            0.041138,            0.051669,           0.0051908,              0.7225,             0.40769,             0.46971,             0.27482,            0.048711,            0.086123,            0.013067,             0.00439,             0.00439,             0.00439
                 172,            0.041306,            0.051458,           0.0050902,             0.70638,              0.4176,             0.46896,             0.27601,            0.048616,            0.086147,            0.013191,            0.004357,            0.004357,            0.004357
                 173,            0.041002,            0.050721,           0.0050489,              0.7213,             0.41638,             0.47527,             0.27925,            0.048652,            0.085891,            0.013285,            0.004324,            0.004324,            0.004324
                 174,             0.04092,            0.050803,           0.0050038,             0.72912,             0.41077,             0.47537,             0.27936,            0.048567,            0.085972,            0.013124,            0.004291,            0.004291,            0.004291
                 175,            0.040907,            0.050586,           0.0048188,             0.71532,             0.41118,             0.47173,             0.27923,            0.048586,            0.086227,            0.012989,            0.004258,            0.004258,            0.004258
                 176,            0.040795,            0.051017,           0.0050197,             0.72274,             0.41162,              0.4726,             0.27903,            0.048739,            0.086847,            0.013244,            0.004225,            0.004225,            0.004225
                 177,            0.041148,            0.051517,           0.0050634,             0.72353,             0.41183,             0.47371,             0.27902,             0.04882,            0.087393,            0.013329,            0.004192,            0.004192,            0.004192
                 178,            0.040909,            0.051509,           0.0050068,             0.74646,             0.40647,             0.47115,             0.27754,            0.048774,             0.08728,            0.013342,            0.004159,            0.004159,            0.004159
                 179,            0.040767,             0.05119,           0.0051986,             0.73172,             0.41163,             0.47307,             0.27719,            0.048729,            0.087452,            0.013157,            0.004126,            0.004126,            0.004126
                 180,            0.041036,            0.051424,            0.004959,             0.71201,             0.40914,             0.47136,             0.27573,            0.048714,            0.087086,            0.013354,            0.004093,            0.004093,            0.004093
                 181,            0.040852,            0.050258,           0.0049453,             0.72927,             0.40793,             0.47139,             0.27468,            0.048711,            0.086586,            0.013268,             0.00406,             0.00406,             0.00406
                 182,             0.04075,            0.050683,           0.0050953,             0.70241,             0.42527,             0.47662,              0.2773,             0.04877,            0.086395,            0.013168,            0.004027,            0.004027,            0.004027
                 183,            0.040965,            0.051097,           0.0050503,             0.72284,             0.42196,             0.47657,             0.27915,            0.048664,            0.086125,            0.013122,            0.003994,            0.003994,            0.003994
                 184,            0.040789,            0.051374,           0.0051037,             0.73527,             0.41108,               0.473,             0.27803,            0.048692,            0.086655,            0.013149,            0.003961,            0.003961,            0.003961
                 185,            0.040358,             0.05008,           0.0048845,             0.76307,             0.39868,             0.47385,             0.27959,            0.048682,            0.086709,            0.013033,            0.003928,            0.003928,            0.003928
                 186,            0.040639,            0.050675,           0.0049773,             0.76693,             0.40676,             0.47443,             0.28184,            0.048635,            0.086647,             0.01301,            0.003895,            0.003895,            0.003895
                 187,            0.040822,            0.050592,           0.0049551,             0.74642,             0.41292,             0.47027,             0.28104,            0.048614,            0.086981,            0.013081,            0.003862,            0.003862,            0.003862
                 188,            0.040402,             0.05008,            0.004874,             0.73348,             0.41659,             0.47278,             0.28095,            0.048581,            0.087122,            0.013007,            0.003829,            0.003829,            0.003829
                 189,            0.040487,            0.051274,           0.0048561,             0.71045,             0.41639,             0.46938,             0.27864,            0.048594,            0.086638,            0.013084,            0.003796,            0.003796,            0.003796
                 190,            0.040688,            0.050725,           0.0048066,             0.74975,             0.40626,             0.47076,             0.27832,            0.048593,            0.086789,              0.0131,            0.003763,            0.003763,            0.003763
                 191,            0.040212,            0.049849,           0.0049496,             0.75689,             0.40886,             0.47516,             0.27963,            0.048579,            0.086615,            0.013131,             0.00373,             0.00373,             0.00373
                 192,            0.040394,            0.050232,           0.0048803,             0.74474,             0.40541,             0.47476,             0.28049,            0.048563,             0.08676,            0.013181,            0.003697,            0.003697,            0.003697
                 193,            0.040402,            0.050022,           0.0050701,             0.74354,             0.40883,             0.47358,             0.27999,            0.048617,            0.087212,            0.013313,            0.003664,            0.003664,            0.003664
                 194,            0.040463,            0.049597,           0.0050145,             0.70031,             0.41743,              0.4712,             0.27848,            0.048634,            0.087349,            0.013442,            0.003631,            0.003631,            0.003631
                 195,             0.04037,            0.049696,            0.004851,             0.71951,             0.42011,             0.47441,             0.27933,             0.04866,            0.087266,            0.013287,            0.003598,            0.003598,            0.003598
                 196,            0.040523,              0.0503,           0.0048669,             0.72866,             0.40872,              0.4751,             0.27857,             0.04862,            0.086999,            0.013254,            0.003565,            0.003565,            0.003565
                 197,            0.040067,            0.049385,           0.0048633,             0.72415,             0.40781,             0.46891,             0.27745,            0.048587,            0.086945,            0.013347,            0.003532,            0.003532,            0.003532
                 198,            0.040051,            0.049992,           0.0048229,             0.70528,             0.41184,              0.4666,             0.27533,            0.048644,            0.087433,            0.013444,            0.003499,            0.003499,            0.003499
                 199,            0.040179,            0.049776,           0.0047346,              0.7238,             0.40535,             0.46597,             0.27603,            0.048646,            0.087523,            0.013408,            0.003466,            0.003466,            0.003466
                 200,            0.040311,            0.049928,           0.0049224,             0.73467,             0.40367,             0.46684,             0.27621,            0.048675,            0.087725,            0.013343,            0.003433,            0.003433,            0.003433
                 201,            0.040097,             0.04938,           0.0046983,              0.7127,             0.41073,              0.4663,             0.27664,            0.048686,            0.087738,            0.013317,              0.0034,              0.0034,              0.0034
                 202,            0.040363,            0.050676,           0.0047502,             0.73088,             0.40366,             0.46624,             0.27834,            0.048678,            0.087938,             0.01325,            0.003367,            0.003367,            0.003367
                 203,            0.040265,             0.05007,           0.0048331,             0.72349,             0.40726,             0.46762,             0.27997,            0.048669,            0.087723,            0.013301,            0.003334,            0.003334,            0.003334
                 204,            0.039899,            0.049884,           0.0047736,             0.70354,             0.41045,             0.46562,             0.27885,            0.048655,            0.087694,             0.01321,            0.003301,            0.003301,            0.003301
                 205,            0.040303,            0.049773,           0.0046749,             0.68698,             0.41184,             0.46686,              0.2783,            0.048682,            0.087734,             0.01334,            0.003268,            0.003268,            0.003268
                 206,            0.040137,            0.049623,           0.0048255,             0.72926,             0.40052,             0.46457,             0.27681,             0.04869,            0.087868,            0.013427,            0.003235,            0.003235,            0.003235
                 207,            0.040026,            0.049721,           0.0046736,             0.75114,             0.39848,             0.46597,             0.27493,            0.048726,             0.08803,            0.013589,            0.003202,            0.003202,            0.003202
                 208,            0.039898,            0.049281,           0.0047685,             0.76449,             0.39262,             0.46335,              0.2751,            0.048709,            0.087973,            0.013675,            0.003169,            0.003169,            0.003169
                 209,             0.04011,            0.050029,           0.0047274,             0.74332,             0.40187,             0.46545,             0.27681,            0.048667,            0.087896,            0.013594,            0.003136,            0.003136,            0.003136
                 210,            0.040014,             0.04958,           0.0047036,             0.76141,             0.40132,             0.46828,             0.27646,            0.048633,            0.087826,            0.013702,            0.003103,            0.003103,            0.003103
                 211,            0.040093,            0.049283,           0.0047627,             0.75698,             0.40474,             0.46818,             0.27791,            0.048636,            0.087944,            0.013794,             0.00307,             0.00307,             0.00307
                 212,            0.040044,            0.049826,           0.0046402,             0.74387,             0.40499,             0.46745,             0.27613,            0.048699,            0.088264,             0.01375,            0.003037,            0.003037,            0.003037
                 213,            0.039935,            0.049399,           0.0046753,             0.75624,             0.40047,             0.46736,             0.27601,            0.048735,            0.088402,             0.01378,            0.003004,            0.003004,            0.003004
                 214,            0.039795,            0.049116,           0.0046764,             0.76112,             0.40342,             0.46765,             0.27817,            0.048732,            0.088648,            0.013711,            0.002971,            0.002971,            0.002971
                 215,            0.039796,            0.049412,           0.0047112,             0.74307,             0.41319,             0.47053,             0.28011,            0.048715,            0.088516,            0.013557,            0.002938,            0.002938,            0.002938
                 216,            0.039841,            0.049607,            0.004727,              0.7525,             0.40993,             0.47131,             0.28176,            0.048709,            0.088671,            0.013582,            0.002905,            0.002905,            0.002905
                 217,            0.039743,            0.049031,           0.0046373,             0.76186,             0.41099,             0.47172,             0.28112,            0.048687,            0.088763,            0.013634,            0.002872,            0.002872,            0.002872
                 218,            0.039685,            0.049781,           0.0045968,              0.7461,             0.41405,             0.47101,             0.28036,             0.04869,             0.08876,            0.013587,            0.002839,            0.002839,            0.002839
                 219,            0.039266,            0.048212,           0.0046089,             0.71962,             0.41865,             0.47038,             0.28015,            0.048715,            0.089056,            0.013628,            0.002806,            0.002806,            0.002806
                 220,            0.039791,            0.048472,           0.0047188,             0.72918,             0.41692,             0.46996,             0.28105,            0.048755,            0.089148,             0.01365,            0.002773,            0.002773,            0.002773
                 221,            0.039708,            0.049255,            0.004586,              0.7733,             0.40834,              0.4716,             0.28153,             0.04875,            0.089172,            0.013664,             0.00274,             0.00274,             0.00274
                 222,            0.039408,            0.048286,           0.0045832,             0.75052,              0.4175,             0.47278,             0.28132,            0.048777,            0.089312,            0.013675,            0.002707,            0.002707,            0.002707
                 223,            0.039301,            0.048347,           0.0046738,             0.75541,             0.41421,             0.47219,             0.28073,            0.048775,            0.089367,            0.013728,            0.002674,            0.002674,            0.002674
                 224,            0.039522,            0.048525,           0.0045966,             0.74772,             0.41753,             0.47583,             0.28105,            0.048764,            0.089247,            0.013686,            0.002641,            0.002641,            0.002641
                 225,            0.039577,            0.049133,           0.0046544,             0.74063,             0.41976,             0.47783,             0.28118,            0.048737,            0.089069,            0.013731,            0.002608,            0.002608,            0.002608
                 226,            0.039645,            0.049006,           0.0046251,             0.72311,             0.42328,             0.47762,             0.28128,            0.048771,            0.089478,            0.013737,            0.002575,            0.002575,            0.002575
                 227,             0.03964,            0.048851,           0.0046345,             0.72661,             0.42434,             0.47707,             0.28143,            0.048777,            0.089418,             0.01372,            0.002542,            0.002542,            0.002542
                 228,            0.039709,            0.049156,            0.004611,             0.75084,             0.41229,             0.47757,             0.28138,            0.048736,            0.089426,            0.013644,            0.002509,            0.002509,            0.002509
                 229,            0.039404,            0.049178,           0.0044128,             0.74093,             0.41648,             0.47683,             0.28164,            0.048718,            0.089142,            0.013609,            0.002476,            0.002476,            0.002476
                 230,            0.039284,             0.04789,           0.0046336,             0.76885,             0.40774,             0.47604,             0.28141,            0.048739,             0.08919,            0.013613,            0.002443,            0.002443,            0.002443
                 231,            0.039261,            0.048407,           0.0045127,             0.73987,             0.41992,             0.47812,               0.283,            0.048769,            0.089369,             0.01364,             0.00241,             0.00241,             0.00241
                 232,            0.039467,            0.048251,           0.0046176,             0.75142,              0.4199,             0.47651,             0.28261,            0.048782,            0.089212,            0.013662,            0.002377,            0.002377,            0.002377
                 233,            0.039446,            0.048514,           0.0045238,             0.74738,             0.41748,             0.47747,             0.28229,            0.048789,            0.089266,             0.01371,            0.002344,            0.002344,            0.002344
                 234,            0.039252,            0.048552,           0.0045246,             0.72949,             0.42045,             0.47778,              0.2832,            0.048768,            0.089249,            0.013676,            0.002311,            0.002311,            0.002311
                 235,            0.039206,            0.048007,           0.0044659,             0.74462,             0.42041,             0.47877,             0.28432,            0.048748,            0.089149,            0.013639,            0.002278,            0.002278,            0.002278
                 236,             0.03936,            0.048317,           0.0045635,              0.7661,             0.40998,             0.47773,             0.28361,            0.048747,            0.089302,            0.013606,            0.002245,            0.002245,            0.002245
                 237,            0.039109,            0.048047,           0.0045516,             0.77565,             0.40602,              0.4784,             0.28314,            0.048754,            0.089369,            0.013628,            0.002212,            0.002212,            0.002212
                 238,            0.039107,            0.047899,           0.0045762,             0.75264,             0.41449,             0.47599,             0.28371,            0.048766,            0.089396,            0.013658,            0.002179,            0.002179,            0.002179
                 239,            0.039236,            0.048027,           0.0045928,             0.74625,             0.41218,             0.47503,             0.28337,             0.04878,            0.089575,            0.013714,            0.002146,            0.002146,            0.002146
                 240,            0.038834,             0.04803,           0.0044132,             0.72951,             0.41641,             0.47408,             0.28319,            0.048783,            0.089632,            0.013742,            0.002113,            0.002113,            0.002113
                 241,            0.039209,             0.04788,           0.0045907,             0.74287,             0.41176,             0.47302,             0.28382,            0.048787,            0.089739,            0.013744,             0.00208,             0.00208,             0.00208
                 242,            0.038857,            0.048556,           0.0044414,             0.75532,             0.40535,              0.4728,             0.28345,            0.048798,            0.089886,            0.013839,            0.002047,            0.002047,            0.002047
                 243,            0.038936,            0.047403,           0.0045798,             0.75395,             0.40932,             0.47474,             0.28298,            0.048797,            0.089867,            0.013826,            0.002014,            0.002014,            0.002014
                 244,            0.038774,             0.04747,            0.004424,             0.75184,             0.40683,             0.47368,             0.28332,            0.048816,            0.090019,             0.01384,            0.001981,            0.001981,            0.001981
                 245,             0.03865,            0.047228,           0.0044574,              0.7462,             0.40718,             0.47026,             0.28237,            0.048834,            0.090096,             0.01385,            0.001948,            0.001948,            0.001948
                 246,            0.039054,            0.048014,           0.0045626,              0.7506,             0.41136,             0.47021,             0.28188,            0.048846,            0.090115,            0.013892,            0.001915,            0.001915,            0.001915
                 247,            0.038944,            0.048088,           0.0044874,             0.73524,             0.41169,             0.46876,             0.28093,            0.048862,            0.090179,            0.013892,            0.001882,            0.001882,            0.001882
                 248,            0.038865,            0.047156,           0.0044854,             0.73993,             0.41134,             0.46767,             0.28026,            0.048854,            0.090212,            0.013915,            0.001849,            0.001849,            0.001849
                 249,            0.039051,            0.047235,           0.0044095,             0.74816,              0.4104,              0.4696,             0.28003,            0.048865,            0.090298,            0.013926,            0.001816,            0.001816,            0.001816
                 250,            0.038816,            0.047439,           0.0044701,             0.74041,             0.41395,             0.46861,             0.27978,            0.048867,            0.090372,            0.013929,            0.001783,            0.001783,            0.001783
                 251,            0.038779,            0.047206,           0.0043236,               0.744,             0.40977,             0.46683,             0.27986,             0.04885,            0.090305,            0.013958,             0.00175,             0.00175,             0.00175
                 252,            0.038494,            0.047089,            0.004386,             0.75092,             0.41163,             0.46826,             0.28033,            0.048841,            0.090298,            0.014005,            0.001717,            0.001717,            0.001717
                 253,            0.038721,             0.04729,           0.0043463,              0.7387,             0.41705,             0.46965,             0.28085,            0.048835,            0.090246,            0.014022,            0.001684,            0.001684,            0.001684
                 254,             0.03867,            0.047664,           0.0042449,             0.73698,             0.41802,             0.46948,             0.28033,            0.048827,            0.090237,            0.014041,            0.001651,            0.001651,            0.001651
                 255,            0.038527,            0.046538,            0.004339,             0.73551,             0.41756,             0.46769,             0.27992,            0.048821,            0.090263,            0.014053,            0.001618,            0.001618,            0.001618
                 256,            0.038795,            0.047445,           0.0044461,             0.73648,             0.41282,             0.46777,             0.27898,            0.048821,            0.090382,            0.014058,            0.001585,            0.001585,            0.001585
                 257,            0.038623,            0.047544,           0.0043589,             0.71727,             0.41721,             0.46728,              0.2785,            0.048825,            0.090528,            0.014072,            0.001552,            0.001552,            0.001552
                 258,            0.038606,            0.047449,           0.0042747,             0.72612,              0.4142,             0.46994,             0.27915,            0.048814,            0.090565,            0.014091,            0.001519,            0.001519,            0.001519
                 259,            0.038911,            0.047922,           0.0044545,             0.72787,             0.41202,             0.46977,             0.28004,            0.048823,            0.090631,            0.014105,            0.001486,            0.001486,            0.001486
                 260,            0.038545,            0.046955,            0.004359,             0.73084,             0.41366,             0.46987,             0.28019,            0.048819,            0.090694,            0.014113,            0.001453,            0.001453,            0.001453
                 261,            0.038556,            0.047008,           0.0043591,             0.75136,             0.41034,             0.47022,             0.28026,            0.048816,            0.090658,            0.014156,             0.00142,             0.00142,             0.00142
                 262,             0.03861,            0.047381,           0.0044193,             0.75051,             0.40965,             0.47111,             0.28109,            0.048815,            0.090715,             0.01415,            0.001387,            0.001387,            0.001387
                 263,            0.038395,            0.047352,           0.0044648,             0.76665,             0.40851,             0.47147,             0.28096,            0.048814,            0.090721,            0.014155,            0.001354,            0.001354,            0.001354
                 264,            0.038589,            0.047418,           0.0044028,             0.73903,             0.41545,              0.4723,             0.28105,            0.048824,            0.090805,            0.014199,            0.001321,            0.001321,            0.001321
                 265,            0.038677,              0.0467,           0.0044018,             0.73991,             0.41362,             0.46913,             0.28103,            0.048832,            0.090878,            0.014202,            0.001288,            0.001288,            0.001288
                 266,            0.038426,            0.047092,            0.004273,             0.75451,             0.40788,             0.46918,             0.28117,            0.048836,            0.090921,            0.014232,            0.001255,            0.001255,            0.001255
                 267,             0.03831,            0.047345,           0.0043111,             0.75726,             0.40293,             0.46936,             0.28182,            0.048844,            0.091005,            0.014265,            0.001222,            0.001222,            0.001222
                 268,             0.03838,            0.046337,           0.0043097,             0.74888,             0.40709,             0.46902,             0.28227,             0.04884,            0.091042,            0.014289,            0.001189,            0.001189,            0.001189
                 269,            0.038183,            0.046481,           0.0043159,             0.73212,             0.41012,             0.46816,             0.28223,            0.048831,            0.091032,            0.014293,            0.001156,            0.001156,            0.001156
                 270,            0.038135,            0.046314,           0.0042227,             0.73426,             0.40978,             0.46836,              0.2824,            0.048835,            0.091055,            0.014306,            0.001123,            0.001123,            0.001123
                 271,            0.038235,            0.046267,            0.004242,             0.74034,             0.40598,             0.46773,             0.28194,            0.048845,            0.091105,            0.014315,             0.00109,             0.00109,             0.00109
                 272,            0.038372,            0.046568,           0.0043539,             0.74733,             0.40628,             0.46811,             0.28197,            0.048854,            0.091192,            0.014333,            0.001057,            0.001057,            0.001057
                 273,            0.037941,            0.045948,           0.0041991,             0.75454,             0.40518,             0.46716,             0.28036,            0.048863,            0.091253,            0.014361,            0.001024,            0.001024,            0.001024
                 274,            0.038243,            0.046281,           0.0043377,             0.74364,             0.40663,             0.46736,             0.28053,            0.048872,            0.091356,            0.014383,            0.000991,            0.000991,            0.000991
                 275,            0.038125,            0.046457,           0.0042339,             0.74504,             0.40722,             0.46723,             0.28025,             0.04887,            0.091413,            0.014385,            0.000958,            0.000958,            0.000958
                 276,            0.038249,            0.046021,           0.0042061,             0.74613,             0.40493,             0.46902,              0.2801,            0.048873,             0.09148,            0.014402,            0.000925,            0.000925,            0.000925
                 277,            0.037938,            0.045863,           0.0043084,              0.7518,             0.40288,             0.46849,             0.28129,            0.048873,            0.091585,             0.01443,            0.000892,            0.000892,            0.000892
                 278,            0.038152,            0.045933,           0.0042399,             0.75078,             0.40367,             0.46886,              0.2811,            0.048874,            0.091648,            0.014458,            0.000859,            0.000859,            0.000859
                 279,            0.037969,            0.046357,           0.0040949,             0.74946,             0.40351,             0.46884,             0.28108,            0.048875,            0.091675,             0.01447,            0.000826,            0.000826,            0.000826
                 280,             0.03779,              0.0451,           0.0042353,             0.74638,             0.40436,             0.46882,             0.28133,            0.048876,            0.091654,            0.014488,            0.000793,            0.000793,            0.000793
                 281,            0.038165,            0.046139,           0.0042268,             0.75254,             0.40273,             0.46841,             0.28083,            0.048877,            0.091633,            0.014524,             0.00076,             0.00076,             0.00076
                 282,            0.037993,            0.045727,           0.0042252,             0.74703,             0.40352,             0.46825,               0.281,            0.048876,            0.091646,            0.014542,            0.000727,            0.000727,            0.000727
                 283,            0.037711,            0.045567,           0.0041953,             0.74911,             0.40313,             0.46791,             0.28052,            0.048886,            0.091755,             0.01457,            0.000694,            0.000694,            0.000694
                 284,            0.037939,            0.046247,           0.0042384,             0.74549,             0.40528,             0.46761,             0.27959,             0.04889,            0.091785,            0.014593,            0.000661,            0.000661,            0.000661
                 285,            0.038293,            0.045958,           0.0041361,             0.74621,             0.40209,             0.46754,             0.27947,            0.048886,            0.091785,            0.014608,            0.000628,            0.000628,            0.000628
                 286,            0.038109,            0.046905,           0.0042041,             0.74657,              0.4029,             0.46789,             0.27931,            0.048888,            0.091831,            0.014633,            0.000595,            0.000595,            0.000595
                 287,            0.037791,            0.045775,            0.004189,              0.7539,             0.40185,             0.46735,             0.27891,            0.048893,            0.091864,            0.014657,            0.000562,            0.000562,            0.000562
                 288,            0.038012,            0.045854,           0.0042815,             0.76706,             0.39784,             0.46728,              0.2789,            0.048896,            0.091902,            0.014679,            0.000529,            0.000529,            0.000529
                 289,            0.037845,            0.045174,           0.0042398,             0.77032,             0.39825,             0.46695,             0.27867,            0.048901,            0.091955,            0.014715,            0.000496,            0.000496,            0.000496
                 290,            0.037682,            0.045619,           0.0041634,             0.76858,              0.3993,             0.46711,              0.2785,            0.048905,            0.091995,            0.014735,            0.000463,            0.000463,            0.000463
                 291,            0.037857,            0.045118,           0.0043497,             0.76893,             0.39876,             0.46727,             0.27862,            0.048912,            0.092056,            0.014741,             0.00043,             0.00043,             0.00043
                 292,            0.038165,            0.046167,           0.0042578,             0.76932,              0.3987,              0.4671,             0.27812,            0.048917,             0.09211,            0.014761,            0.000397,            0.000397,            0.000397
                 293,             0.03774,            0.045411,           0.0040843,             0.75666,             0.40187,             0.46662,             0.27817,            0.048921,            0.092169,             0.01478,            0.000364,            0.000364,            0.000364
                 294,            0.037369,            0.045078,           0.0042239,             0.76174,             0.40174,             0.46622,             0.27796,            0.048925,            0.092207,            0.014787,            0.000331,            0.000331,            0.000331
                 295,            0.037637,            0.045583,           0.0041949,             0.75279,             0.40288,             0.46566,             0.27765,            0.048929,            0.092241,            0.014804,            0.000298,            0.000298,            0.000298
                 296,            0.037843,            0.045384,           0.0041639,             0.75299,             0.40315,             0.46565,             0.27795,            0.048929,            0.092283,            0.014821,            0.000265,            0.000265,            0.000265
                 297,            0.037926,            0.045763,           0.0041929,             0.75281,             0.40221,             0.46601,              0.2779,            0.048933,            0.092331,            0.014837,            0.000232,            0.000232,            0.000232
                 298,            0.038047,            0.046187,           0.0040948,             0.75175,             0.40256,             0.46592,             0.27738,            0.048937,            0.092365,            0.014852,            0.000199,            0.000199,            0.000199
                 299,            0.037676,            0.045805,           0.0040741,             0.75351,             0.40258,             0.46612,             0.27761,             0.04894,            0.092442,            0.014865,            0.000166,            0.000166,            0.000166
